"Annie-Jeanne","Reynaud","Reynaud","Female","1","2_Annie-Jeanne_Reynaud_0001.jpg"
"Eurico","Guterres","Guterres","Male","1","2_Eurico_Guterres_0001.jpg"
"Thomas","Stewart","Stewart","Male","1","2_Thomas_Stewart_0001.jpg"
"Nicolas","Eyzaguirre","Eyzaguirre","Male","1","2_Nicolas_Eyzaguirre_0001.jpg"
"Jane","Menelaus","Menelaus","Female","0.99","2_Jane_Menelaus_0001.jpg"
"Mauricio","Pochetino","Pochetino","Male","1","2_Mauricio_Pochetino_0001.jpg"
"Bob","Hayes","Hayes","Male","1","2_Bob_Hayes_0001.jpg"
"Bob","Herz","Herz","Male","1","2_Bob_Herz_0001.jpg"
"Robert","Blake","Blake","Male","1","2_Robert_Blake_0001.jpg"
"Rena","Sofer","Sofer","Female","0.98","2_Rena_Sofer_0001.jpg"
"Dick","Clark","Clark","Male","0.99","2_Dick_Clark_0001.jpg"
"Steve","Blankenship","Blankenship","Male","1","2_Steve_Blankenship_0001.jpg"
"Trevor","Watson","Watson","Male","1","2_Trevor_Watson_0001.jpg"
"Perry","Gibbs","Gibbs","Male","0.99","2_Perry_Gibbs_0001.jpg"
"Olivia","Newton-John","Newton-John","Female","1","2_Olivia_Newton-John_0001.jpg"
"Mary","Anne","Souza","Female","1","2_Mary_Anne_Souza_0001.jpg"
"Ian","Thorpe","Thorpe","Male","1","2_Ian_Thorpe_0001.jpg"
"Josh","Evans","Evans","Male","1","2_Josh_Evans_0001.jpg"
"Elaine","Stritch","Stritch","Female","1","2_Elaine_Stritch_0001.jpg"
"Pham","Sy","Chien","Male","0.53","2_Pham_Sy_Chien_0001.jpg"
"Tom","Rouen","Rouen","Male","1","2_Tom_Rouen_0001.jpg"
"Melina","Kanakaredes","Kanakaredes","Female","1","2_Melina_Kanakaredes_0001.jpg"
"Steven","Kinlock","Kinlock","Male","1","2_Steven_Kinlock_0001.jpg"
"Nicolas","Lapentti","Lapentti","Male","1","2_Nicolas_Lapentti_0001.jpg"
"Elvis","Presley","Presley","Male","0.99","2_Elvis_Presley_0001.jpg"
"Damon","van","Dam","Male","1","2_Damon_van_Dam_0001.jpg"
"Martin","Rodriguez","Rodriguez","Male","1","2_Martin_Rodriguez_0001.jpg"
"Robert","Lange","Lange","Male","1","2_Robert_Lange_0001.jpg"
"John","Franco","Franco","Male","1","2_John_Franco_0001.jpg"
"Janica","Kostelic","Kostelic","Female","1","2_Janica_Kostelic_0001.jpg"
"Kara","Lynn","Joyce","Female","0.95","2_Kara_Lynn_Joyce_0001.jpg"
"Hugo","Chavez","Chavez","Male","1","2_Hugo_Chavez_0001.jpg"
"Gray","Davis","Davis","Male","0.88","2_Gray_Davis_0001.jpg"
"Kenneth","Bowersox","Bowersox","Male","1","2_Kenneth_Bowersox_0001.jpg"
"Dan","Ackroyd","Ackroyd","Male","0.98","2_Dan_Ackroyd_0001.jpg"
"Jim","Flaherty","Flaherty","Male","1","2_Jim_Flaherty_0001.jpg"
"Magui","Serna","Serna","Female","1","2_Magui_Serna_0001.jpg"
"Robert","Korzeniowski","Korzeniowski","Male","1","2_Robert_Korzeniowski_0001.jpg"
"Patricia","Garone","Garone","Female","1","2_Patricia_Garone_0001.jpg"
"William","Delahunt","Delahunt","Male","1","2_William_Delahunt_0001.jpg"
"Juan","Carlos","Ferrero","Male","1","2_Juan_Carlos_Ferrero_0001.jpg"
"David","Hasselhoff","Hasselhoff","Male","1","2_David_Hasselhoff_0001.jpg"
"William","Hyde","Hyde","Male","1","2_William_Hyde_0001.jpg"
"Wally","Szczerbiak","Szczerbiak","Male","0.96","2_Wally_Szczerbiak_0001.jpg"
"Joseph","Safra","Safra","Male","1","2_Joseph_Safra_0001.jpg"
"Mario","Alfaro-Lopez","Alfaro-Lopez","Male","1","2_Mario_Alfaro-Lopez_0001.jpg"
"Jim","Fassel","Fassel","Male","1","2_Jim_Fassel_0001.jpg"
"Rowan","Williams","Williams","Male","0.78","2_Rowan_Williams_0001.jpg"
"Daniel","Patrick","Moynihan","Male","1","2_Daniel_Patrick_Moynihan_0001.jpg"
"Keith","Van","Horn","Male","1","2_Keith_Van_Horn_0001.jpg"
"George","Brumley","Brumley","Male","1","2_George_Brumley_0001.jpg"
"Heinz","Feldmann","Feldmann","Male","1","2_Heinz_Feldmann_0001.jpg"
"George","Blaney","Blaney","Male","1","2_George_Blaney_0001.jpg"
"Dominique","Perben","Perben","Female","0.86","2_Dominique_Perben_0001.jpg"
"Edward","Lu","Lu","Male","1","2_Edward_Lu_0001.jpg"
"Nick","Price","Price","Male","0.9","2_Nick_Price_0001.jpg"
"Larry","Tanenbaum","Tanenbaum","Male","1","2_Larry_Tanenbaum_0001.jpg"
"Thomas","Franklin","Franklin","Male","1","2_Thomas_Franklin_0001.jpg"
"Liane","Janda","Janda","Female","1","2_Liane_Janda_0001.jpg"
"Kyoko","Nakayama","Nakayama","Female","1","2_Kyoko_Nakayama_0001.jpg"
"Arif","Mardin","Mardin","Male","1","2_Arif_Mardin_0001.jpg"
"Herman","Edwards","Edwards","Male","1","2_Herman_Edwards_0001.jpg"
"Robert","Fico","Fico","Male","1","2_Robert_Fico_0001.jpg"
"Dita","Von","Tesse","Female","0.91","2_Dita_Von_Tesse_0001.jpg"
"Andres","DAlessandro","DAlessandro","Male","1","2_Andres_DAlessandro_0001.jpg"
"Jan","Bjoerklund","Bjoerklund","Male","0.58","2_Jan_Bjoerklund_0001.jpg"
"Colin","Phillips","Phillips","Male","1","2_Colin_Phillips_0001.jpg"
"Frank","Marshall","Marshall","Male","1","2_Frank_Marshall_0001.jpg"
"Jiang","Zemin","Zemin","Female","0.67","2_Jiang_Zemin_0001.jpg"
"Sean","Patrick","OMalley","Male","1","2_Sean_Patrick_OMalley_0001.jpg"
"Malcolm","Jamal","Warner","Male","1","2_Malcolm_Jamal_Warner_0001.jpg"
"Laurent","Gbagbo","Gbagbo","Male","1","2_Laurent_Gbagbo_0001.jpg"
"Thabo","Mbeki","Mbeki","Male","0.96","2_Thabo_Mbeki_0001.jpg"
"Molly","Sims","Sims","Female","1","2_Molly_Sims_0001.jpg"
"William","Morrow","Morrow","Male","1","2_William_Morrow_0001.jpg"
"Gabriella","Bo","Bo","Female","1","2_Gabriella_Bo_0001.jpg"
"Mehmet","Okur","Okur","Male","1","2_Mehmet_Okur_0001.jpg"
"Kevin","Harvick","Harvick","Male","1","2_Kevin_Harvick_0001.jpg"
"Steve","Cutler","Cutler","Male","1","2_Steve_Cutler_0001.jpg"
"Jackie","Chan","Chan","Female","0.99","2_Jackie_Chan_0001.jpg"
"Frank","Wycheck","Wycheck","Male","1","2_Frank_Wycheck_0001.jpg"
"Charlotte","Rampling","Rampling","Female","1","2_Charlotte_Rampling_0001.jpg"
"Blas","Ople","Ople","Male","1","2_Blas_Ople_0001.jpg"
"Tiffany","Limos","Limos","Female","1","2_Tiffany_Limos_0001.jpg"
"Sylvie","Guillem","Guillem","Female","1","2_Sylvie_Guillem_0001.jpg"
"Anjum","Hussain","Hussain","Male","1","2_Anjum_Hussain_0001.jpg"
"Szu","Yu","Chen","Female","1","2_Szu_Yu_Chen_0001.jpg"
"LeRoy","Millette","Jr","Male","1","2_LeRoy_Millette_Jr_0001.jpg"
"McGuire","Gibson","Gibson","Male","1","2_McGuire_Gibson_0001.jpg"
"Monique","Ferreira","Ferreira","Female","1","2_Monique_Ferreira_0001.jpg"
"Billy","Andrade","Andrade","Male","0.99","2_Billy_Andrade_0001.jpg"
"Dustan","Mohr","Mohr","Male","1","2_Dustan_Mohr_0001.jpg"
"Kyle","McLaren","McLaren","Male","0.99","2_Kyle_McLaren_0001.jpg"
"Chok","Tong","Goh","Male","1","2_Chok_Tong_Goh_0001.jpg"
"Thomas","Gottschalk","Gottschalk","Male","1","2_Thomas_Gottschalk_0001.jpg"
"Naomi","Watts","Watts","Female","1","2_Naomi_Watts_0001.jpg"
"Lemuel","Montulo","Montulo","Male","1","2_Lemuel_Montulo_0001.jpg"
"Carlos","Menem","Menem","Male","1","2_Carlos_Menem_0001.jpg"
"Lea","Fastow","Fastow","Female","0.99","2_Lea_Fastow_0001.jpg"
"Robinson","Stevenin","Stevenin","Male","1","2_Robinson_Stevenin_0001.jpg"
"Mark","Shapiro","Shapiro","Male","1","2_Mark_Shapiro_0001.jpg"
"Carol","Williams","Williams","Female","1","2_Carol_Williams_0001.jpg"
"Thomas","Klestil","Klestil","Male","1","2_Thomas_Klestil_0001.jpg"
"Dianne","Reeves","Reeves","Female","1","2_Dianne_Reeves_0001.jpg"
"Ibrahim","Jaafari","Jaafari","Male","1","2_Ibrahim_Jaafari_0001.jpg"
"Brian","Olson","Olson","Male","1","2_Brian_Olson_0001.jpg"
"Anette","Hosoi","Hosoi","Female","1","2_Anette_Hosoi_0001.jpg"
"Eduard","Shevardnadze","Shevardnadze","Male","1","2_Eduard_Shevardnadze_0001.jpg"
"Mark","Warner","Warner","Male","1","2_Mark_Warner_0001.jpg"
"Raquel","Welch","Welch","Female","1","2_Raquel_Welch_0001.jpg"
"Ben","Cahoon","Cahoon","Male","1","2_Ben_Cahoon_0001.jpg"
"Bill","Byrne","Byrne","Male","1","2_Bill_Byrne_0001.jpg"
"Stefano","Gabbana","Gabbana","Male","1","2_Stefano_Gabbana_0001.jpg"
"Andrea","Bocelli","Bocelli","Female","0.74","2_Andrea_Bocelli_0001.jpg"
"Allison","Janney","Janney","Female","1","2_Allison_Janney_0001.jpg"
"Daniel","Coats","Coats","Male","1","2_Daniel_Coats_0001.jpg"
"Jane","Walker","Wood","Female","0.99","2_Jane_Walker_Wood_0001.jpg"
"Mo","Elleithee","Elleithee","Male","0.96","2_Mo_Elleithee_0001.jpg"
"Max","Baucus","Baucus","Male","0.99","2_Max_Baucus_0001.jpg"
"Patrick","Ewing","Ewing","Male","1","2_Patrick_Ewing_0001.jpg"
"Beth","Blough","Blough","Female","1","2_Beth_Blough_0001.jpg"
"Crandall","Bowles","Bowles","Female","1","2_Crandall_Bowles_0001.jpg"
"Jessica","Lange","Lange","Female","1","2_Jessica_Lange_0001.jpg"
"Juan","Sanchez","Sanchez","Male","1","2_Juan_Sanchez_0001.jpg"
"Islam","Karimov","Karimov","Male","0.94","2_Islam_Karimov_0001.jpg"
"Deniz","Baykal","Baykal","Male","0.84","2_Deniz_Baykal_0001.jpg"
"Ibrahim","Hilal","Hilal","Male","1","2_Ibrahim_Hilal_0001.jpg"
"Dirk","Kempthorne","Kempthorne","Male","1","2_Dirk_Kempthorne_0001.jpg"
"Melvin","Talbert","Talbert","Male","0.98","2_Melvin_Talbert_0001.jpg"
"John","Walsh","Walsh","Male","1","2_John_Walsh_0001.jpg"
"Peter","Shaw","Shaw","Male","1","2_Peter_Shaw_0001.jpg"
"Lawrence","Di","Rita","Male","1","2_Lawrence_Di_Rita_0001.jpg"
"Chen","Liang","Yu","Female","0.51","2_Chen_Liang_Yu_0001.jpg"
"Nursultan","Nazarbayev","Nazarbayev","Male","1","2_Nursultan_Nazarbayev_0001.jpg"
"Anthony","LaPaglia","LaPaglia","Male","1","2_Anthony_LaPaglia_0001.jpg"
"Brian","Mulroney","Mulroney","Male","1","2_Brian_Mulroney_0001.jpg"
"Cristina","Kirchner","Kirchner","Female","1","2_Cristina_Kirchner_0001.jpg"
"Carl","Levin","Levin","Male","1","2_Carl_Levin_0001.jpg"
"Keith","Snyder","Snyder","Male","1","2_Keith_Snyder_0001.jpg"
"Jean-Claude","Trichet","Trichet","Male","0.98","2_Jean-Claude_Trichet_0001.jpg"
"Paddy","Torsney","Torsney","Male","0.86","2_Paddy_Torsney_0001.jpg"
"Li","Ka-shing","Ka-shing","Female","0.94","2_Li_Ka-shing_0001.jpg"
"Gen","Meredith","Meredith","Female","0.8","2_Gen_Meredith_0001.jpg"
"Marisa","Tomei","Tomei","Female","1","2_Marisa_Tomei_0001.jpg"
"Gabi","Zimmer","Zimmer","Female","0.76","2_Gabi_Zimmer_0001.jpg"
"Sammy","Sosa","Sosa","Male","0.88","2_Sammy_Sosa_0001.jpg"
"Christian","Patino","Patino","Male","0.73","2_Christian_Patino_0001.jpg"
"Roman","Coppola","Coppola","Male","1","2_Roman_Coppola_0001.jpg"
"Dick","Armey","Armey","Male","0.99","2_Dick_Armey_0001.jpg"
"Pete","Carroll","Carroll","Male","1","2_Pete_Carroll_0001.jpg"
"Ellen","MacArthur","MacArthur","Female","1","2_Ellen_MacArthur_0001.jpg"
"Joe","Mendes","Mendes","Male","0.99","2_Joe_Mendes_0001.jpg"
"Rodrigo","de la","Cerna","Male","1","2_Rodrigo_de_la_Cerna_0001.jpg"
"Hans","Blix","Blix","Male","0.99","2_Hans_Blix_0001.jpg"
"Christina","Aguilera","Aguilera","Female","1","2_Christina_Aguilera_0001.jpg"
"Audrey","Sauret","Sauret","Female","1","2_Audrey_Sauret_0001.jpg"
"Francisco","Urenda","Urenda","Male","1","2_Francisco_Urenda_0001.jpg"
"Miguel","Jimenez","Jimenez","Male","1","2_Miguel_Jimenez_0001.jpg"
"Muhammad","Ali","Ali","Male","1","2_Muhammad_Ali_0001.jpg"
"Carl","Pope","Pope","Male","1","2_Carl_Pope_0001.jpg"
"Huang","Suey-Sheng","Suey-Sheng","Female","0.61","2_Huang_Suey-Sheng_0001.jpg"
"Ivan","Helguera","Helguera","Male","1","2_Ivan_Helguera_0001.jpg"
"Osmond","Smith","Smith","Male","1","2_Osmond_Smith_0001.jpg"
"Jim","Sterk","Sterk","Male","1","2_Jim_Sterk_0001.jpg"
"Nestor","Kirchner","Kirchner","Male","1","2_Nestor_Kirchner_0001.jpg"
"Franz","Beckenbauer","Beckenbauer","Male","0.99","2_Franz_Beckenbauer_0001.jpg"
"Diego","Colorado","Colorado","Male","1","2_Diego_Colorado_0001.jpg"
"Thomas","Enqvist","Enqvist","Male","1","2_Thomas_Enqvist_0001.jpg"
"Edouard","Michelin","Michelin","Male","0.96","2_Edouard_Michelin_0001.jpg"
"Robert","Hanssen","Hanssen","Male","1","2_Robert_Hanssen_0001.jpg"
"Charles","Kartman","Kartman","Male","1","2_Charles_Kartman_0001.jpg"
"Horst","Koehler","Koehler","Male","1","2_Horst_Koehler_0001.jpg"
"Hunter","Bates","Bates","Male","0.93","2_Hunter_Bates_0001.jpg"
"Sepp","Blatter","Blatter","Male","1","2_Sepp_Blatter_0001.jpg"
"Maria","Wetterstrand","Wetterstrand","Female","1","2_Maria_Wetterstrand_0001.jpg"
"Diana","Silvius","Silvius","Female","1","2_Diana_Silvius_0001.jpg"
"Tom","Welch","Welch","Male","1","2_Tom_Welch_0001.jpg"
"David","Welch","Welch","Male","1","2_David_Welch_0001.jpg"
"Supachai","Panitchpakdi","Panitchpakdi","Male","1","2_Supachai_Panitchpakdi_0001.jpg"
"Asmaa","Assad","Assad","Female","0.95","2_Asmaa_Assad_0001.jpg"
"Alex","Zanardi","Zanardi","Male","0.78","2_Alex_Zanardi_0001.jpg"
"Jong","Wook","Lee","Male","1","2_Jong_Wook_Lee_0001.jpg"
"Martin","Frost","Frost","Male","1","2_Martin_Frost_0001.jpg"
"Teri","Garr","Garr","Female","1","2_Teri_Garr_0001.jpg"
"Bonnie","Hunt","Hunt","Female","1","2_Bonnie_Hunt_0001.jpg"
"Lili","Marinho","Marinho","Female","1","2_Lili_Marinho_0001.jpg"
"Robert","Mueller","Mueller","Male","1","2_Robert_Mueller_0001.jpg"
"Gina","Lollobrigida","Lollobrigida","Female","1","2_Gina_Lollobrigida_0001.jpg"
"Jorge","Batlle","Batlle","Male","1","2_Jorge_Batlle_0001.jpg"
"Mark","Gangloff","Gangloff","Male","1","2_Mark_Gangloff_0001.jpg"
"Sereyvuth","Kem","Kem","Male","1","2_Sereyvuth_Kem_0001.jpg"
"David","Brent","Brent","Male","1","2_David_Brent_0001.jpg"
"Jake","Plummer","Plummer","Male","1","2_Jake_Plummer_0001.jpg"
"Jane","Riley","Riley","Female","0.99","2_Jane_Riley_0001.jpg"
"Kurt","Busch","Busch","Male","1","2_Kurt_Busch_0001.jpg"
"Naomi","Campbell","Campbell","Female","1","2_Naomi_Campbell_0001.jpg"
"Dinah","Turner","Turner","Female","1","2_Dinah_Turner_0001.jpg"
"Katie","Harman","Harman","Female","1","2_Katie_Harman_0001.jpg"
"Floyd","Keith","Keith","Male","0.98","2_Floyd_Keith_0001.jpg"
"Ari","Bousbib","Bousbib","Male","0.7","2_Ari_Bousbib_0001.jpg"
"Gary","Sinise","Sinise","Male","1","2_Gary_Sinise_0001.jpg"
"Larry","Anderson","Anderson","Male","1","2_Larry_Anderson_0001.jpg"
"Laura","Linney","Linney","Female","1","2_Laura_Linney_0001.jpg"
"Sourav","Ganguly","Ganguly","Male","1","2_Sourav_Ganguly_0001.jpg"
"Li","Peng","Peng","Female","0.94","2_Li_Peng_0001.jpg"
"Liza","Minnelli","Minnelli","Female","1","2_Liza_Minnelli_0001.jpg"
"Rick","Wagoner","Wagoner","Male","1","2_Rick_Wagoner_0001.jpg"
"Gary","Leon","Ridgway","Male","1","2_Gary_Leon_Ridgway_0001.jpg"
"Bill","Carmody","Carmody","Male","1","2_Bill_Carmody_0001.jpg"
"Monica","Seles","Seles","Female","1","2_Monica_Seles_0001.jpg"
"Billy","Tibbets","Tibbets","Male","0.99","2_Billy_Tibbets_0001.jpg"
"Bill","Parsons","Parsons","Male","1","2_Bill_Parsons_0001.jpg"
"Juan","Carlos","Morales","Male","1","2_Juan_Carlos_Morales_0001.jpg"
"Jim","Zorn","Zorn","Male","1","2_Jim_Zorn_0001.jpg"
"Greg","Frers","Frers","Male","1","2_Greg_Frers_0001.jpg"
"Lleyton","Hewitt","Hewitt","Male","1","2_Lleyton_Hewitt_0001.jpg"
"Anne","Donovan","Donovan","Female","0.83","2_Anne_Donovan_0001.jpg"
"Simon","Larose","Larose","Male","0.88","2_Simon_Larose_0001.jpg"
"John","Rowland","Rowland","Male","1","2_John_Rowland_0001.jpg"
"George","W","Bush","Male","1","2_George_W_Bush_0001.jpg"
"William","Cocksedge","Cocksedge","Male","1","2_William_Cocksedge_0001.jpg"
"Francisco","Maturana","Maturana","Male","1","2_Francisco_Maturana_0001.jpg"
"Tim","Lobinger","Lobinger","Male","0.93","2_Tim_Lobinger_0001.jpg"
"George","P","Bush","Male","1","2_George_P_Bush_0001.jpg"
"Eunice","Barber","Barber","Female","0.98","2_Eunice_Barber_0001.jpg"
"Kirk","Johnson","Johnson","Male","1","2_Kirk_Johnson_0001.jpg"
"Mireya","Moscoso","Moscoso","Female","0.99","2_Mireya_Moscoso_0001.jpg"
"Norman","Mailer","Mailer","Male","1","2_Norman_Mailer_0001.jpg"
"Robert","Blackwill","Blackwill","Male","1","2_Robert_Blackwill_0001.jpg"
"Elijan","Ingram","Ingram","Male","1","2_Elijan_Ingram_0001.jpg"
"Bertrand","Delanoe","Delanoe","Male","1","2_Bertrand_Delanoe_0001.jpg"
"Prince","Edward","Edward","Male","0.97","2_Prince_Edward_0001.jpg"
"Hubie","Brown","Brown","Male","1","2_Hubie_Brown_0001.jpg"
"Cindy","Margolis","Margolis","Female","1","2_Cindy_Margolis_0001.jpg"
"Anthony","Principi","Principi","Male","1","2_Anthony_Principi_0001.jpg"
"Piotr","Anderszewski","Anderszewski","Male","1","2_Piotr_Anderszewski_0001.jpg"
"Koichi","Tanaka","Tanaka","Male","1","2_Koichi_Tanaka_0001.jpg"
"Raza","Rabbani","Rabbani","Male","0.94","2_Raza_Rabbani_0001.jpg"
"Steve","Shiver","Shiver","Male","1","2_Steve_Shiver_0001.jpg"
"Dot","Helms","Helms","Female","0.91","2_Dot_Helms_0001.jpg"
"Tony","Bennett","Bennett","Male","0.9","2_Tony_Bennett_0001.jpg"
"Leslie","Moonves","Moonves","Female","0.98","2_Leslie_Moonves_0001.jpg"
"Yusaku","Miyazato","Miyazato","Male","1","2_Yusaku_Miyazato_0001.jpg"
"Bruce","Paltrow","Paltrow","Male","1","2_Bruce_Paltrow_0001.jpg"
"Chan","Ho","Park","Male","0.55","2_Chan_Ho_Park_0001.jpg"
"Frank","Dunham","Jr","Male","1","2_Frank_Dunham_Jr_0001.jpg"
"Phoenix","Chang","Chang","Female","0.58","2_Phoenix_Chang_0001.jpg"
"Carla","Myers","Myers","Female","1","2_Carla_Myers_0001.jpg"
"Jean-Pierre","Raffarin","Raffarin","Male","1","2_Jean-Pierre_Raffarin_0001.jpg"
"Teresa","Graves","Graves","Female","1","2_Teresa_Graves_0001.jpg"
"Daniel","Bruehl","Bruehl","Male","1","2_Daniel_Bruehl_0001.jpg"
"Thomas","Daily","Daily","Male","1","2_Thomas_Daily_0001.jpg"
"Paul","Wellstone","Wellstone","Male","1","2_Paul_Wellstone_0001.jpg"
"Randy","Travis","Travis","Male","0.99","2_Randy_Travis_0001.jpg"
"Ed","Wade","Wade","Male","1","2_Ed_Wade_0001.jpg"
"Arnie","Boehm","Boehm","Male","0.86","2_Arnie_Boehm_0001.jpg"
"Teddy","Kollek","Kollek","Male","0.98","2_Teddy_Kollek_0001.jpg"
"Minnie","Driver","Driver","Female","1","2_Minnie_Driver_0001.jpg"
"Carlos","Savedra","Savedra","Male","1","2_Carlos_Savedra_0001.jpg"
"Hitomi","Soga","Soga","Female","1","2_Hitomi_Soga_0001.jpg"
"Paul","Gannon","Gannon","Male","1","2_Paul_Gannon_0001.jpg"
"Brajesh","Mishra","Mishra","Male","1","2_Brajesh_Mishra_0001.jpg"
"Larry","Nichols","Nichols","Male","1","2_Larry_Nichols_0001.jpg"
"Gary","Williams","Williams","Male","1","2_Gary_Williams_0001.jpg"
"Terry","Bradshaw","Bradshaw","Male","0.93","2_Terry_Bradshaw_0001.jpg"
"Ernie","Preate","Preate","Male","0.94","2_Ernie_Preate_0001.jpg"
"Dolma","Tsering","Tsering","Female","1","2_Dolma_Tsering_0001.jpg"
"Jose","Rosado","Rosado","Male","0.97","2_Jose_Rosado_0001.jpg"
"Michelle","Branch","Branch","Female","1","2_Michelle_Branch_0001.jpg"
"Mark","Komara","Komara","Male","1","2_Mark_Komara_0001.jpg"
"Daniel","Pearl","Pearl","Male","1","2_Daniel_Pearl_0001.jpg"
"Faisal","Saleh","Hayat","Male","0.99","2_Faisal_Saleh_Hayat_0001.jpg"
"Jean-Claude","Braquet","Braquet","Male","0.98","2_Jean-Claude_Braquet_0001.jpg"
"Deepa","Mehta","Mehta","Female","1","2_Deepa_Mehta_0001.jpg"
"Hama","Arba","Diallo","Male","1","2_Hama_Arba_Diallo_0001.jpg"
"Mike","Alden","Alden","Male","1","2_Mike_Alden_0001.jpg"
"Michael","Clarke","Duncan","Male","1","2_Michael_Clarke_Duncan_0001.jpg"
"Chris","Hernandez","Hernandez","Male","0.9","2_Chris_Hernandez_0001.jpg"
"Newt","Gingrich","Gingrich","Male","1","2_Newt_Gingrich_0001.jpg"
"Stan","Kasten","Kasten","Female","0.79","2_Stan_Kasten_0001.jpg"
"Pat","Burns","Burns","Female","0.8","2_Pat_Burns_0001.jpg"
"Mel","Karmazin","Karmazin","Female","0.84","2_Mel_Karmazin_0001.jpg"
"Mark","Lazarus","Lazarus","Male","1","2_Mark_Lazarus_0001.jpg"
"Ana","Isabel","Sanchez","Female","1","2_Ana_Isabel_Sanchez_0001.jpg"
"Ann","Landers","Landers","Female","1","2_Ann_Landers_0001.jpg"
"Zhang","Ziyi","Ziyi","Male","0.61","2_Zhang_Ziyi_0001.jpg"
"Nasser","al-Kidwa","al-Kidwa","Male","1","2_Nasser_al-Kidwa_0001.jpg"
"Ken","Balk","Balk","Male","1","2_Ken_Balk_0001.jpg"
"Kitin","Munoz","Munoz","Male","1","2_Kitin_Munoz_0001.jpg"
"Ruth","Pearce","Pearce","Female","1","2_Ruth_Pearce_0001.jpg"
"Bernardo","Segura","Segura","Male","1","2_Bernardo_Segura_0001.jpg"
"Ascencion","Barajas","Barajas","Male","1","2_Ascencion_Barajas_0001.jpg"
"Fayssal","Mekdad","Mekdad","Male","1","2_Fayssal_Mekdad_0001.jpg"
"Tassos","Papadopoulos","Papadopoulos","Male","1","2_Tassos_Papadopoulos_0001.jpg"
"Derek","King","King","Male","1","2_Derek_King_0001.jpg"
"Hamid","Efendi","Efendi","Male","1","2_Hamid_Efendi_0001.jpg"
"Thierry","Falise","Falise","Male","1","2_Thierry_Falise_0001.jpg"
"Lindsay","Benko","Benko","Female","0.98","2_Lindsay_Benko_0001.jpg"
"Jan","Petersen","Petersen","Male","0.58","2_Jan_Petersen_0001.jpg"
"Daniel","Radcliffe","Radcliffe","Male","1","2_Daniel_Radcliffe_0001.jpg"
"James","Kirtley","Kirtley","Male","1","2_James_Kirtley_0001.jpg"
"Frank","Murkowski","Murkowski","Male","1","2_Frank_Murkowski_0001.jpg"
"Raag","Singhal","Singhal","Male","1","2_Raag_Singhal_0001.jpg"
"Sasha","Alexander","Alexander","Female","0.87","2_Sasha_Alexander_0001.jpg"
"Juljia","Vysotskij","Vysotskij","Female","1","2_Juljia_Vysotskij_0001.jpg"
"David","Dodge","Dodge","Male","1","2_David_Dodge_0001.jpg"
"Naoto","Kan","Kan","Male","1","2_Naoto_Kan_0001.jpg"
"Paula","Zahn","Zahn","Female","1","2_Paula_Zahn_0001.jpg"
"Roger","Federer","Federer","Male","1","2_Roger_Federer_0001.jpg"
"Mary","Lou","Markakis","Female","1","2_Mary_Lou_Markakis_0001.jpg"
"Lee","Ann","Knight","Female","0.51","2_Lee_Ann_Knight_0001.jpg"
"Lisa","Ling","Ling","Female","1","2_Lisa_Ling_0001.jpg"
"Olivier","Boulay","Boulay","Male","0.99","2_Olivier_Boulay_0001.jpg"
"Alberta","Lee","Lee","Female","1","2_Alberta_Lee_0001.jpg"
"Itzhak","Perlman","Perlman","Male","1","2_Itzhak_Perlman_0001.jpg"
"Jack","Welch","Welch","Male","1","2_Jack_Welch_0001.jpg"
"Winston","Churchill","Churchill","Male","0.97","2_Winston_Churchill_0001.jpg"
"Michel","Charles","Chretien","Male","0.98","2_Michel_Charles_Chretien_0001.jpg"
"Emily","Mason","Mason","Female","1","2_Emily_Mason_0001.jpg"
"William","Donaldson","Donaldson","Male","1","2_William_Donaldson_0001.jpg"
"T","Boone","Pickens","Female","0.53","2_T_Boone_Pickens_0001.jpg"
"Eileen","Spina","Spina","Female","1","2_Eileen_Spina_0001.jpg"
"Mona","Rishmawi","Rishmawi","Female","0.99","2_Mona_Rishmawi_0001.jpg"
"William","Rehnquist","Rehnquist","Male","1","2_William_Rehnquist_0001.jpg"
"Isabel","Orellana","Orellana","Female","1","2_Isabel_Orellana_0001.jpg"
"Phil","Gramm","Gramm","Male","0.75","2_Phil_Gramm_0001.jpg"
"Zhang","Wenkang","Wenkang","Male","0.61","2_Zhang_Wenkang_0001.jpg"
"John","Darby","Darby","Male","1","2_John_Darby_0001.jpg"
"Vecdi","Gonul","Gonul","Male","1","2_Vecdi_Gonul_0001.jpg"
"Ian","Campbell","Campbell","Male","1","2_Ian_Campbell_0001.jpg"
"Rachel","Wheatley","Wheatley","Female","1","2_Rachel_Wheatley_0001.jpg"
"Na","Na","Keum","Female","0.98","2_Na_Na_Keum_0001.jpg"
"Paddy","Long","Long","Male","0.86","2_Paddy_Long_0001.jpg"
"Mark","Butcher","Butcher","Male","1","2_Mark_Butcher_0001.jpg"
"Todd","Parrott","Parrott","Male","1","2_Todd_Parrott_0001.jpg"
"Gregor","Gysi","Gysi","Male","1","2_Gregor_Gysi_0001.jpg"
"John","Sidgmore","Sidgmore","Male","1","2_John_Sidgmore_0001.jpg"
"Alain","Cervantes","Cervantes","Male","1","2_Alain_Cervantes_0001.jpg"
"Blythe","Hartley","Hartley","Female","1","2_Blythe_Hartley_0001.jpg"
"Chris","Penn","Penn","Male","0.9","2_Chris_Penn_0001.jpg"
